,Unnamed: 0,Column1,url,date,content,label,renderedContent,id,user,outlinks,tcooutlinks,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,media,retweetedTweet,quotedTweet,mentionedUsers,coordinates,place,username
783,783,18223,https://twitter.com/malcomgomez/status/1337412278392664066,11/12/2020 16:01:00,"Russian vaccine + suspension of the passage because the Russian vaccine at the end does not serve.  Close everywhere.  You're welcome, Alberto. ",irr,"Vacuna rusa + suspensión de las PASO porque la vacuna rusa al final no sirve. 
Cierra por todos lados. 
De nada, Alberto.",1.34e+18,"{'username': 'malcomgomez', 'displayname': 'Malcom Gomez', 'id': 160321307, 'description': 'Yo quería ser un tuitero de culto, pero se me entiende todo.', 'rawDescription': 'Yo quería ser un tuitero de culto, pero se me entiende todo.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2010, 6, 27, 21, 21, 16, tzinfo=datetime.timezone.utc), 'followersCount': 164108, 'friendsCount': 1096, 'statusesCount': 35527, 'favouritesCount': 56888, 'listedCount': 581, 'mediaCount': 1561, 'location': 'Segundo Cordón, Argentina', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1317308068/madmen_icon_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/160321307/1565030392'}",[],[],16,207,1011,5,1.34e+18,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,malcomgomez
784,784,21552,https://twitter.com/Tartalora/status/1296974074627985408,22/08/2020 02:54:00,The São Marcos Faculty of Medicine will carry out the Phase III clinical trial to evaluate the safety and protective effectiveness of the inactivated vaccine against SARS-COV-2. ,neu,La Facultad de Medicina de San Marcos llevará a cabo el Ensayo Clínico de Fase III para evaluar la seguridad y la eficacia protectora de la vacuna inactivada contra el SARS-CoV-2.,1.3e+18,"{'username': 'Tartalora', 'displayname': 'Laura Amasifuén.', 'id': 60436459, 'description': 'Comunicadora sanmarquina. ¡Corazón Alianza Lima! \nPeriodismo en salud.', 'rawDescription': 'Comunicadora sanmarquina. ¡Corazón Alianza Lima! \nPeriodismo en salud.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 7, 27, 0, 25, 24, tzinfo=datetime.timezone.utc), 'followersCount': 15554, 'friendsCount': 1340, 'statusesCount': 71527, 'favouritesCount': 33638, 'listedCount': 62, 'mediaCount': 4172, 'location': 'Lima- Perú', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1391772769440964609/JRS7BEi0_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/60436459/1602992270'}",[],[],21,295,1437,20,1.3e+18,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,,Tartalora
785,785,13242,https://twitter.com/CeSanz1/status/1351677506206760960,20/01/2021 00:46:00,Scandal: Andreani said he distributed free the vaccine and cobra more expensive than Argentine mail (and government hires them equal) - https://t.co/hudd5fcy3t ,irr,Escándalo: Andreani dijo que distribuía gratis la vacuna y cobra más caro que el Correo Argentino (y el gobierno los contrata igual) - periodicotribuna.com.ar/28882-escandal…,1.35e+18,"{'username': 'CeSanz1', 'displayname': '?????????????????? ????????', 'id': 113030999, 'description': 'Periodista de investigación matriculado profesionalmente. Director de periodicotribuna.com.ar desde 2003. Excorresponsal de CNN. Escribí 10 libros', 'rawDescription': 'Periodista de investigación matriculado profesionalmente. Director de https://t.co/IGB6JGVhI1 desde 2003. Excorresponsal de CNN. Escribí 10 libros', 'descriptionUrls': [{'text': 'periodicotribuna.com.ar', 'url': 'http://periodicotribuna.com.ar', 'tcourl': 'https://t.co/IGB6JGVhI1', 'indices': (70, 93)}], 'verified': True, 'created': datetime.datetime(2010, 2, 10, 13, 36, 28, tzinfo=datetime.timezone.utc), 'followersCount': 91429, 'friendsCount': 1296, 'statusesCount': 137321, 'favouritesCount': 483, 'listedCount': 532, 'mediaCount': 2113, 'location': 'instagram.com/cesanz1/', 'protected': False, 'linkUrl': 'https://periodicotribuna.com.ar', 'linkTcourl': 'https://t.co/kTH3ExLEPA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1379933610233462784/c92Uc3fM_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/113030999/1594921062'}",['https://periodicotribuna.com.ar/28882-escandalo-andreani-dijo-que-distribuia-gratis-la-vacuna-y-cobra-mas-caro-que-el-correo-argentino-y-el-gobierno-los-contrata-igual.html'],['https://t.co/hUdD5fcY3T'],45,554,842,24,1.35e+18,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,,CeSanz1
786,786,15721,https://twitter.com/roslemusmartin/status/1343590396480290823,28/12/2020 17:11:00,"Several have doubts about the #cansinobiologics vaccine, which is doing Phase 3 in Mexico. Here is a thread about it:  1) The vaccine known as convieted (AD5-NECOV) was developed by the Cansino Biologics company and the Chinese Army Biology Institute ",neu,"Varios tienen dudas acerca de la vacuna de #CanSinoBiologics, la cual está realizando fase 3 en México. Aquí va un hilo al respecto : 
1) La vacuna conocida como Convidecia(Ad5-nCoV) fue desarrollada por la compañía Cansino Biologics y el Instituto de Biología del ejército chino",1.34e+18,"{'username': 'roslemusmartin', 'displayname': 'Roselyn Lemus-Martin', 'id': 34061973, 'description': 'Cancer and COVID-19 Researcher, Science communicator & Data Scientist proudly educated at Oxford University. Passionate about AI in social good &climate change.', 'rawDescription': 'Cancer and COVID-19 Researcher, Science communicator & Data Scientist proudly educated at Oxford University. Passionate about AI in social good &climate change.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 4, 21, 22, 7, 40, tzinfo=datetime.timezone.utc), 'followersCount': 16623, 'friendsCount': 5489, 'statusesCount': 7605, 'favouritesCount': 13239, 'listedCount': 140, 'mediaCount': 286, 'location': 'Washington, DC', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1392003893949865984/LFRnAKnb_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/34061973/1620051599'}",[],[],79,899,1574,139,1.34e+18,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,,roslemusmartin
787,787,9217,https://twitter.com/feralayo/status/1361872776013955077,17/02/2021 03:59:00,"- ""I could not give me the luxury of falling sick"" (Astete)  - ""It's not about privileges, it's about how things work,"" (Málaga)  - ""I took this decision with the fears of a human being"" (Mazzetti)  - ""I only asked if there was a vaccine,"" (Aguinaga)  Some memorable phrases ",irr,"–“No podía darme el lujo de caer enferma” (Astete)
–""No se trata de privilegios. Se trata de que así funcionan las cosas” (Málaga)
–“Tomé esta decisión con los temores de un ser humano” (Mazzetti)
– ""Yo solo pregunté si sobraba alguna vacuna” (Aguinaga)

Algunas frases memorables",1.36e+18,"{'username': 'feralayo', 'displayname': 'Fernando Alayo Orbegozo', 'id': 12148952, 'description': 'Periodista de @elcomercio_peru ????. Becario GGM de la @FundacionGabo (FNPI) ????. Músico.', 'rawDescription': 'Periodista de @elcomercio_peru ????. Becario GGM de la @FundacionGabo (FNPI) ????. Músico.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2008, 1, 12, 9, 51, 32, tzinfo=datetime.timezone.utc), 'followersCount': 11958, 'friendsCount': 2401, 'statusesCount': 24076, 'favouritesCount': 10661, 'listedCount': 59, 'mediaCount': 3444, 'location': 'Lima, Perú', 'protected': False, 'linkUrl': 'https://elcomercio.pe/autor/fernando-alayo-orbegozo/', 'linkTcourl': 'https://t.co/9DREchZBcn', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1358462746677964803/W11T_TqQ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/12148952/1569373444'}",[],[],110,1960,4911,144,1.36e+18,es,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://about.twitter.com/products/tweetdeck,TweetDeck,,,,,,,feralayo
788,788,20174,https://twitter.com/ErnesBustamante/status/1315284604568428545,11/10/2020 15:34:00,"The vaccine (when exist) will not be universal because it will not apply to children (phases 2 and 3 do not include children). Children will be Virus reservoir. Therefore, because only 50% effectiveness is required, the vaccine will not give herd immunity.  You have to cut chain of contagions.  #New ",neu,"La vacuna (cuando exista) no será universal pues no se aplicará a niños (fases 2 y 3 no incluyen niños). Niños serán reservorio de virus. Por ello y porque se exige solo 50% eficacia, la vacuna no dará inmunidad de rebaño.
Hay que cortar cadena de contagios.
#NoSeamosComplices",1.32e+18,"{'username': 'ErnesBustamante', 'displayname': 'Ernesto Bustamante', 'id': 248339613, 'description': 'Congresista electo (v) de la República del Perú 2021-2026. Molecular Biologist & Biochemist PhD Johns Hopkins School of Medicine; BS & MS Cayetano Heredia Univ.', 'rawDescription': 'Congresista electo (v) de la República del Perú 2021-2026. Molecular Biologist & Biochemist PhD Johns Hopkins School of Medicine; BS & MS Cayetano Heredia Univ.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2011, 2, 6, 19, 57, 34, tzinfo=datetime.timezone.utc), 'followersCount': 21131, 'friendsCount': 494, 'statusesCount': 7267, 'favouritesCount': 3675, 'listedCount': 75, 'mediaCount': 1045, 'location': 'Lima, Peru', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1380832575330123783/pj2vJ6OE_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/248339613/1618051117'}",[],[],48,311,843,6,1.32e+18,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,,ErnesBustamante
789,789,10981,https://twitter.com/lydimdeo/status/1356808600388325376,03/02/2021 04:35:00,"Countries where you have to register on a page that does not open, to receive a vaccine that you have not acquired!  # Tuxéxico.  #Somosmexico https://t.co/ktnlw9fkv8. ",irr,"Países donde tienes que registrarte en una página que no abre, para recibir una vacuna que no han adquirido!!! 

#TUxMéxico 
#SomosMexico https://t.co/KtNlW9fkv8",1.36e+18,"{'username': 'lydimdeo', 'displayname': 'Lydia Montes de Oca #UsaCubrebocas', 'id': 457220811, 'description': 'Perito en grafología y grafoscopia... Columnista @CadenaPolitica... sin llenar vacíos solo habitando espacios... #TUxMexico #SomosMexico', 'rawDescription': 'Perito en grafología y grafoscopia... Columnista @CadenaPolitica... sin llenar vacíos solo habitando espacios... #TUxMexico #SomosMexico', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2012, 1, 7, 4, 55, 21, tzinfo=datetime.timezone.utc), 'followersCount': 20900, 'friendsCount': 20497, 'statusesCount': 93799, 'favouritesCount': 132828, 'listedCount': 22, 'mediaCount': 3243, 'location': 'CDMEX', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1388474549096886274/iZDT9qY2_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/457220811/1619759581'}",[],[],71,1254,2738,70,1.36e+18,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"[{'previewUrl': 'https://pbs.twimg.com/media/EtRaOv8XMAIIDpC?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EtRaOv8XMAIIDpC?format=jpg&name=large', 'type': 'photo'}]",,,,,,lydimdeo
790,790,3142,https://twitter.com/polemicas1/status/1379382508270329858,06/04/2021 12:36:00,"We said .. that Juan Guido was going to heal ""miraculously"" from the Covid and so it was ... I cure faster than Trump, pure show, now it is only necessary to say that he curored with a vaccine invented by the .. ",irr,"LO DIJIMOS..Que Juan Guaido iba a curarse ""milagrosamente"" del Covid y asi fue..Se curo mas rapido que Trump, puro SHOW, ahora solo falta que diga que se curo con una vacuna inventada por EL..",1.38e+18,"{'username': 'polemicas1', 'displayname': 'polemicas', 'id': 127939234, 'description': 'Comunicacion Revolucionaria, Analisis, Investigacion, Asesoria, Produccion Radial', 'rawDescription': 'Comunicacion Revolucionaria, Analisis, Investigacion, Asesoria, Produccion Radial', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2010, 3, 30, 17, 30, 26, tzinfo=datetime.timezone.utc), 'followersCount': 29590, 'friendsCount': 7335, 'statusesCount': 62915, 'favouritesCount': 1869, 'listedCount': 57, 'mediaCount': 445, 'location': 'Donde se cruzan los caminos', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/725501998137757697/wOGsRcC1_normal.jpg', 'profileBannerUrl': None}",[],[],81,640,757,54,1.38e+18,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,,polemicas1
791,791,8200,https://twitter.com/agusantonetti/status/1364032018695270401,23/02/2021 02:59:00,"Chile has just immunized 3 million people in less than 15 days. It has a plan to vaccinate 80% of the population in the first half of 2021. Vaccine at a rate of 100,000 people per day, fifth country in the worldwide ranking. That cruel the ""neoliberalism"". ",neu,"Chile acaba de inmunizar a 3 millones de personas en menos de 15 días. Tiene un plan para vacunar al 80% de la población en el primer semestre del 2021. Vacuna a un ritmo de 100.000 personas por día, quinto país en el ranking a nivel mundial. Que cruel el “neoliberalismo”.",1.36e+18,"{'username': 'agusantonetti', 'displayname': 'Agustin Antonetti', 'id': 374699026, 'description': 'Lic. en Relaciones Internacionales. Geopolitics. Intentando explicar el mundo de una forma más fácil. Human Rights. Cuenta secundaria: @aguusantonetti | ??', 'rawDescription': 'Lic. en Relaciones Internacionales. Geopolitics. Intentando explicar el mundo de una forma más fácil. Human Rights. Cuenta secundaria: @aguusantonetti | ??', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2011, 9, 16, 19, 37, 17, tzinfo=datetime.timezone.utc), 'followersCount': 70194, 'friendsCount': 975, 'statusesCount': 35427, 'favouritesCount': 222909, 'listedCount': 111, 'mediaCount': 329, 'location': 'Rosario, Argentina', 'protected': False, 'linkUrl': 'http://instagram.com/agusantonetti', 'linkTcourl': 'https://t.co/sotu73qub1', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1384612232214896641/4aMJJsiH_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/374699026/1614965311'}",[],[],100,1290,3994,74,1.36e+18,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,agusantonetti
792,792,455,https://twitter.com/CharitoABC/status/1386352546474827783,25/04/2021 18:12:00,"Karma, disables it for vaccinating and contagious from the Covid, conclusion, the Sinopharm vaccine does not serve!  #Ellagarto https://t.co/b0gyaklv7o. ",neg,"KARMA, lo inhabilitan por vacunarse y se contagia del Covid, conclusión, la vacuna Sinopharm no sirve! 
#ElLagarto https://t.co/b0GyaKlV7o",1.39e+18,"{'username': 'CharitoABC', 'displayname': 'RosarioBenavidesAB ????', 'id': 2227417610, 'description': 'Derecha,\n\nCatólica,\nMamá luchona,  \n\n\nTodos mis twitts y comentarios son a título personal, no recibo dinero de nadie por twittear solo escucho a mi conciencia', 'rawDescription': 'Derecha,\n\nCatólica,\nMamá luchona,  \n\n\nTodos mis twitts y comentarios son a título personal, no recibo dinero de nadie por twittear solo escucho a mi conciencia', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2013, 12, 2, 23, 30, 9, tzinfo=datetime.timezone.utc), 'followersCount': 13442, 'friendsCount': 659, 'statusesCount': 44409, 'favouritesCount': 138616, 'listedCount': 18, 'mediaCount': 7365, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1388301238610108416/sVOn0XZe_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2227417610/1618617426'}",[],[],202,209,604,27,1.39e+18,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,"[{'previewUrl': 'https://pbs.twimg.com/media/Ez1QA2qXsAM_UAr?format=png&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ez1QA2qXsAM_UAr?format=png&name=large', 'type': 'photo'}]",,,,,,CharitoABC
793,793,4718,https://twitter.com/nanasouquett/status/1374921016506515457,25/03/2021 04:08:00,"Now, what about Astrazeneca? WHO has approved the use of two versions of this vaccine: the produced in South Korea by SK Bioscience and India of the Serum Institute of India (COVISHIELD).  (As the factories are different, the approval process is different). https://t.co/mukdgb6jsn. ",neu,"Ahora, ¿qué pasa con AstraZeneca? La OMS ha aprobado el uso de dos versiones de esta vacuna: la producida en Corea del Sur por SK Bioscience y la de India del Serum Institute of India (Covishield).

(Como las fábricas son distintas, el proceso de aprobación es diferente). https://t.co/mukDGB6jsN",1.37e+18,"{'username': 'nanasouquett', 'displayname': 'Mariana Souquett', 'id': 93073150, 'description': 'Caraqueña. \nLic. Comunicación Social UCV. \nEscribo sobre Salud en @efectococuyo\n\n#AquíNoSeHablaMalDeFederer', 'rawDescription': 'Caraqueña. \nLic. Comunicación Social UCV. \nEscribo sobre Salud en @efectococuyo\n\n#AquíNoSeHablaMalDeFederer', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 11, 27, 23, 35, 11, tzinfo=datetime.timezone.utc), 'followersCount': 7976, 'friendsCount': 1976, 'statusesCount': 8379, 'favouritesCount': 7824, 'listedCount': 22, 'mediaCount': 414, 'location': 'Caracas, Venezuela', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1192637358987984896/R2adGUvg_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/93073150/1557699336'}",[],[],5,297,409,4,1.37e+18,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,"[{'previewUrl': 'https://pbs.twimg.com/media/ExSut4qWEAYDh9O?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/ExSut4qWEAYDh9O?format=jpg&name=large', 'type': 'photo'}, {'previewUrl': 'https://pbs.twimg.com/media/ExSvNm0WQAUXEcK?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/ExSvNm0WQAUXEcK?format=jpg&name=large', 'type': 'photo'}]",,,,,,nanasouquett
